8	357423
45	357681
79	356387
116	357076
151	356561
188	356733
223	357164
258	357335
294	356474
329	356817
366	357076
401	356302
438	356646
473	356561
507	356302
544	356215
579	356215
616	356130
651	356474
688	356130
722	356302
757	356302
794	356130
829	356215
866	356302
901	356130
937	356474
972	356130
1007	356302
1044	356215
1079	356905
1116	356302
1150	356130
1187	356817
1222	356474
1259	355872
1294	356646
1331	356992
1366	356992
1400	356733
1437	357164
1472	357335
1509	356905
1544	356817
1581	356992
1615	356733
1652	356817
1687	357076
1722	356905
1759	356646
1794	356905
1830	356733
1865	356733
1902	356646
1937	356646
1974	357335
2009	357423
2045	356733
2080	356130
2115	356733
2152	356302
2187	356130
2224	356387
2258	356733
2295	356733
2330	356646
2367	358112
2402	357164
2439	357423
2473	356733
2508	356646
2545	357335
2580	357164
2617	356733
2652	356215
2689	355525
2723	355956
2760	356302
2795	355269
2832	355872
2867	355010
2902	355525
2938	355700
2973	355700
3010	355441
3045	356130
3082	356043
3117	355956
3153	355872
3188	355354
3225	355700
3260	355095
3295	355613
3332	355872
3366	355956
3403	355613
3438	355956
3475	355441
3510	355613
3547	354751
3581	354751
3616	355095
3653	355095
3688	355354
3725	355354
3760	355182
3796	355010
3831	355784
3868	355095
3903	355182
3940	354838
3975	355182
4009	354751
4046	354923
4081	354664
4118	355269
4153	355354
4190	355010
4225	354923
4261	354664
4296	354321
4333	355182
4368	355269
4403	355525
4440	354579
4474	354838
4511	355354
4546	354751
4583	354838
4618	354062
4655	354492
4689	354838
4726	354408
4761	355095
4796	354579
4833	354579
4868	354579
4904	354664
4939	355269
4976	354664
5011	355525
5048	355182
5083	355269
5120	355095
5154	355700
5189	355784
5226	355525
5261	355354
5298	355784
5332	355441
5369	355441
5404	355613
5441	355613
5476	355354
5513	355956
5548	355613
5582	355700
5619	355700
5654	355354
5691	355613
5726	355441
5763	356043
5797	356130
5834	356130
5869	356561
5906	356474
5941	356043
5976	356387
6012	355872
6047	355784
6084	356043
6119	355441
6156	356215
6191	355525
6227	356130
6262	355784
6299	356387
6334	355700
6369	355872
6406	356130
6440	355872
6477	356130
6512	356043
6549	356474
6584	356130
6621	355956
6656	356130
6690	356215
6727	356043
6762	356043
6799	355784
6834	355613
6871	355613
6905	355872
6942	355784
6977	355700
7014	355700
7049	355269
7084	355354
7120	354923
7155	355010
7192	355441
7227	355700
7264	355441
7299	355525
7335	355613
7370	355354
7407	355784
7442	355525
7477	355700
7514	355784
7548	355613
7585	355441
7620	355956
7657	356130
7692	355613
7729	355784
7763	355700
7800	355613
7835	355784
7870	355525
7907	355441
7942	355441
7979	355095
8013	356474
8050	356130
8085	355354
8122	356387
8157	355956
8192	355354
8228	354923
8263	355525
8300	355700
8335	355613
8372	355441
8407	354751
8443	355441
8478	355441
8515	355095
8550	355269
8585	355613
8622	355441
8656	355354
8693	355441
8728	355182
8765	354838
8800	354408
8837	355010
8871	355182
8908	355269
8943	354923
8978	355441
9015	354664
9050	355784
9086	355441
9121	354838
9158	355269
9193	355872
9230	355700
9265	355269
9302	356130
9336	356215
9371	355872
9408	356043
9443	355613
9480	356130
9515	356474
9551	355956
9586	356387
9623	356387
9658	356302
9695	356646
9730	356043
9764	356043
9801	356561
9836	355613
9873	356130
9908	356130
9945	356043
9979	355613
10016	355956
10051	356043
10088	356130
10123	356043
10160	355872
10194	355872
10231	356043
10266	356215
10303	356043
10338	355956
10373	355872
10409	356043
10444	356215
10481	356043
10516	356130
10553	356130
10588	356474
10625	356130
10659	356646
10696	355872
10731	356302
10768	356474
10803	356043
10840	356474
10874	355700
10911	356130
10946	355441
10983	356215
11018	356561
11055	356215
11089	355956
