0	212
35	902
70	299
107	471
141	471
178	127
213	384
250	989
285	558
322	643
356	1245
393	730
428	814
463	299
500	1332
535	902
571	1073
606	643
643	127
678	643
715	989
750	814
786	989
821	384
858	558
893	989
928	989
965	1073
999	902
1036	730
1071	471
1108	643
1143	299
1180	299
1214	299
1249	730
1286	989
1321	471
1358	127
1393	-303
1430	384
1464	127
1501	-478
1536	212
1573	-47
1608	471
1643	471
1679	-47
1714	471
1751	40
1786	212
1823	-219
1858	-390
1894	40
1929	814
1966	814
2001	558
2036	384
2073	212
2107	471
2144	-390
2179	-219
2216	-219
2251	-734
2288	-47
2322	-649
2359	-219
2394	127
2429	-219
2466	-303
2501	-219
2537	-562
2572	-219
2609	-131
2644	-390
2681	643
2716	212
2753	299
2787	299
2824	40
2859	814
2894	643
2931	384
2966	299
3002	-47
3037	-131
3074	-219
3109	-390
3146	-219
3181	127
3217	299
3252	212
3287	-131
3324	212
3359	-390
3396	-478
3430	212
3467	643
3502	299
3539	212
3574	-303
3609	384
3645	-219
3680	-219
3717	-219
3752	-390
3789	40
3824	-649
3861	-47
3895	-478
3932	-219
3967	-562
4002	-47
4039	212
4073	-47
4110	-47
4145	-734
4182	40
4217	-390
4254	-390
4289	-390
4325	127
4360	-47
4395	-219
4432	-47
4467	40
4504	-131
4538	299
4575	212
4610	-562
4647	-47
4682	-131
4719	558
4753	-131
4788	-47
4825	-219
4860	-478
4897	-649
4932	-131
4968	299
5003	-390
5040	-478
5075	-219
5110	471
5147	299
5181	814
5218	299
5253	127
5290	558
5325	814
5362	1245
5397	814
5433	730
5468	299
5505	299
5540	814
5575	989
5612	902
5646	730
5683	814
5718	1332
5755	902
5790	814
5827	384
5861	127
5898	384
5933	299
5968	558
6005	384
6040	558
6076	471
6111	558
6148	558
6183	384
6220	471
6255	643
6291	299
6326	299
6361	814
6398	643
6433	814
6470	558
6504	212
6541	40
6576	730
6613	212
6648	299
6685	471
6720	471
6754	471
6791	127
6826	-47
6863	730
6898	384
6935	-219
6969	127
7006	384
7041	212
7078	299
7113	299
7148	730
7184	299
7219	40
7256	471
7291	471
7328	40
7363	558
7399	299
7434	989
7469	902
7506	558
7541	643
7578	471
7612	643
7649	643
7684	-47
7721	299
7756	-219
7793	40
7827	-131
7862	-219
7899	-303
7934	40
7971	299
8006	643
8043	212
8077	299
8114	299
8149	212
8186	384
8221	471
8256	471
8292	730
8327	558
8364	299
8399	-219
8436	471
8471	212
8507	127
8542	558
8579	299
8614	212
8651	-131
8686	384
8720	-390
8757	-649
8792	-47
8829	730
8864	471
8901	-47
8935	471
8972	558
9007	558
9044	299
9079	212
9116	-47
9150	-562
9187	212
9222	-131
9259	-47
9294	-562
9331	-390
9366	-562
9402	-219
9437	127
9474	299
9509	-219
9546	-219
9581	-219
9617	299
9652	-131
9687	-562
9724	471
9759	-131
9796	127
9830	40
9867	384
9902	471
9939	299
9974	558
10011	299
10045	384
10082	40
10117	384
10154	-47
10189	40
10226	643
10261	384
10297	384
10332	299
10369	-47
10404	299
10441	-47
10476	-131
10512	-390
10547	-47
10584	-131
10619	40
10656	212
10691	299
10725	-562
10762	-219
10797	40
10834	-219
10869	40
10906	127
