8	352770
45	352598
79	352941
116	352682
151	352167
188	352857
223	352080
258	351995
294	351824
329	352080
366	351908
401	351736
438	351995
473	352080
507	352167
544	351565
579	351477
616	351824
651	351477
688	350703
722	351995
757	351995
794	351047
829	351736
866	350962
901	351565
937	351393
972	351134
1007	350875
1044	351393
1079	351047
1116	351306
1150	351218
1187	351393
1222	351306
1259	350616
1294	351306
1329	350703
1366	350875
1400	350875
1437	350531
1472	350788
1509	351393
1544	350962
1581	351047
1615	351649
1652	351134
1687	351218
1722	350703
1759	351736
1794	351306
1830	351477
1865	351047
1902	350531
1937	351047
1974	351393
2009	351218
2045	351393
2080	350788
2117	350962
2152	351393
2187	351393
2224	351477
2258	351306
2295	351134
2330	350875
2367	351047
2402	350703
2439	350703
2473	350703
2508	351134
2545	351393
2580	350875
2617	350531
2652	350101
2689	350788
2723	350531
2760	349926
2795	350616
2832	350357
2867	350875
2902	350875
2938	350357
2973	350875
3010	350444
3045	350616
3082	350185
3117	350014
3153	350444
3188	351218
3225	351218
3260	350962
3295	350788
3332	350616
3366	350875
3403	350014
3438	350185
3475	350185
3510	349670
3547	350357
3581	349755
3618	350185
3653	350531
3688	350185
3725	350101
3760	350185
3796	349842
3831	350185
3868	350273
3903	350014
3940	351047
3975	350616
4012	350703
4046	350703
4083	350444
4118	351218
4153	351047
4190	350788
4225	350703
4261	350357
4296	350273
4333	350185
4368	350014
4405	350185
4440	350531
4476	350703
4511	350616
4546	350273
4583	350616
4618	350014
4655	349926
4689	350616
4726	351047
4761	350703
4798	350616
4833	350101
4868	350788
4904	350185
4939	350185
4976	350185
5011	350014
5048	350444
5083	349755
5120	350357
5154	349926
5191	350185
5226	349842
5261	350357
5298	350616
5332	350357
5369	350357
5404	349670
5441	350444
5476	350014
5513	350014
5548	350014
5584	350531
5619	350357
5654	350185
5691	350357
5726	350444
5763	350273
5797	350703
5834	350616
5869	349842
5906	350357
5941	350273
5978	350962
6012	350273
6047	350357
6084	350185
6119	349926
6156	349755
6191	350273
6227	350703
6262	350014
6299	349926
6334	350185
6369	350875
6406	350703
6440	351218
6477	350703
6512	350531
6549	350962
6584	351218
6621	351649
6656	351218
6692	351134
6727	350703
6764	350703
6799	351218
6834	351393
6871	351306
6905	351134
6942	351218
6977	351736
7014	351306
7049	351218
7086	350788
7120	350531
7157	350788
7192	350703
7227	350962
7264	350788
7299	350962
7335	350875
7370	350962
7407	350962
7442	350788
7479	350875
7514	351047
7550	350703
7585	350703
7620	351218
7657	351047
7692	351218
7729	350962
7763	350616
7800	350444
7835	351134
7872	350616
7907	350703
7944	350875
7979	350875
8013	350875
8050	350531
8085	350357
8122	351134
8157	350788
8194	350185
8228	350531
8265	350788
8300	350616
8337	350703
8372	350703
8407	351134
8443	350703
8478	350444
8515	350875
8550	350875
8587	350444
8622	350962
8658	350703
8693	351393
8728	351306
8765	350962
8800	351047
8837	350875
8871	351047
8908	351047
8943	350357
8980	350703
9015	350185
9052	350444
9086	350273
9121	350185
9158	350101
9193	350444
9230	350703
9265	351047
9302	350616
9336	350703
9373	350703
9408	350616
9445	350788
9480	350875
9515	350875
9551	351134
9586	350962
9623	350703
9658	350185
9695	350875
9730	350616
9766	350531
9801	350962
9838	350703
9873	350616
9910	350273
9945	350788
9979	350014
10016	349755
10051	350357
10088	351134
10123	350875
10160	350357
10194	350875
10231	350962
10266	350962
10303	350703
10338	350616
10375	350357
10409	349842
10446	350616
10481	350273
10518	350357
10553	349842
10590	350014
10625	349842
10661	350185
10696	350531
10733	350703
10768	350185
10805	350185
10840	350185
10876	350703
10911	350273
10946	349842
10983	350875
11018	350273
11055	350531
11089	350444
11126	350788
11161	350875
11198	350703
11233	350962
11270	350703
11304	350788
11341	350444
11376	350788
11413	350357
11448	350444
11485	351047
11520	350788
11556	350788
11591	350703
11628	350357
11663	350703
11700	350357
11735	350273
11771	350014
11806	350357
11843	350273
11878	350444
11915	350616
11950	350703
11984	349842
12021	350185
12056	350444
12093	350185
12128	350444
12165	350531
12199	350531
12236	350185
12271	350357
12308	350788
12343	351047
12380	350616
12414	350357
12451	350444
12486	350875
12523	350703
12558	350616
12595	349926
12630	349842
12666	350444
12701	350875
12738	350788
12773	350444
12810	350444
12845	350616
12881	350531
12916	351047
12953	350531
12988	350014
13025	349842
13060	350531
13096	350357
13131	350014
13168	350014
13203	350014
13240	349583
13275	350014
13309	349755
13346	350185
13381	350101
13418	349324
13453	349842
13490	350703
13524	350444
13561	350101
13596	350703
13633	350101
13668	350357
13705	350185
13740	350703
13776	350616
13811	350185
13848	349670
13883	350531
13920	349755
13955	350444
13991	350444
14026	349842
14063	350185
14098	350273
14135	350185
14170	350444
14204	350101
14241	350703
14276	350531
14313	350273
14348	350014
14385	349926
14419	350616
14456	351218
14491	350875
14528	351393
14563	350531
14600	350531
14635	350444
14671	350101
14706	350703
14743	350531
14778	350962
14815	350531
14850	350616
14886	350273
14921	350531
14958	350703
14993	350014
15030	349926
15065	350273
15101	350273
15136	350703
15173	350788
15208	350101
15245	350616
15280	350616
15316	350703
15351	350444
15388	350703
15423	350531
15458	349926
15495	350101
15529	350273
15566	350357
15601	349842
15638	350444
15673	350444
15710	350616
15745	351047
15781	350444
15816	350273
15853	350703
15888	349755
15925	350444
15960	350531
15996	350444
16031	351047
16068	350444
16103	350357
16140	350788
16175	350703
16211	350185
16246	350703
16283	350703
16318	350357
16355	351047
16390	349498
16427	350444
16461	350101
16498	350962
