0	212
100	139
200	161
300	83
400	73
500	27
600	-326
700	-500
800	-214
900	-293
1000	-103
1100	-87
1200	0
1300	552
1400	0
1500	315
1600	0
1700	78
1800	158
1900	190
2000	102
2100	102
2200	46
2300	14
2400	-569
2500	-252
2600	-362
2700	-140
2800	-156
2900	-28
3000	630
3100	0
3200	394
3300	0
3400	157
3500	0
3600	220
3700	120
3800	132
3900	65
4000	44
4100	9
4200	-289
4300	-431
4400	-177
4500	-224
4600	-66
4700	-18
4800	0
4900	473
5000	0
5100	236
5200	0
5300	249
5400	139
5500	161
5600	83
5700	73
5800	27
5900	-326
6000	-500
6100	-214
6200	-293
6300	-103
6400	-87
6500	0
6600	552
6700	0
6800	315
6900	0
7000	78
7100	158
7200	190
7300	102
7400	102
7500	46
7600	14
7700	-569
7800	-252
7900	-362
8000	-140
8100	-156
8200	-28
8300	630
8400	0
8500	394
8600	0
8700	157
8800	0
8900	220
9000	120
9100	132
9200	65
9300	44
9400	9
9500	-289
9600	-431
9700	-177
9800	-224
9900	-66
10000	-18
10100	0
10200	473
10300	0
10400	236
10500	0
10600	249
10700	139
10800	161
10900	83
11000	73
11100	27
11200	-326
11300	-500
11400	-214
11500	-293
11600	-103
11700	-87
11800	0
11900	552
12000	0
12100	315
12200	0
12300	78
12400	158
12500	190
12600	102
12700	102
12800	46
12900	14
13000	-569
13100	-252
13200	-362
13300	-140
13400	-156
13500	-28
13600	630
13700	0
13800	394
13900	0
14000	157
14100	0
14200	220
14300	120
14400	132
14500	65
14600	44
14700	9
14800	-289
14900	-431
15000	-177
15100	-224
15200	-66
15300	-18
15400	0
15500	473
15600	0
15700	236
15800	0
15900	249
16000	139
16100	161
16200	83
16300	73
16400	27
16500	-326
16600	-500
16700	-214
16800	-293
16900	-103
17000	-87
17100	0
17200	552
17300	0
17400	315
17500	0
17600	78
17700	158
17800	190
17900	102
18000	102
18100	46
18200	14
18300	-569
18400	-252
18500	-362
18600	-140
18700	-156
18800	-28
18900	630
19000	0
19100	394
19200	0
19300	157
19400	0
19500	220
19600	120
19700	132
19800	65
19900	44
20000	9
20100	-289
20200	-431
20300	-177
20400	-224
20500	-66
20600	-18
20700	0
20800	473
20900	0
21000	236
21100	0
21200	249
21300	139
21400	161
21500	83
21600	73
21700	27
21800	-326
21900	-500
22000	-214
22100	-293
22200	-103
22300	-87
22400	0
22500	552
22600	0
22700	315
22800	0
22900	78
23000	158
23100	190
23200	102
23300	102
23400	46
23500	14
23600	-569
23700	-252
23800	-362
23900	-140
24000	-156
24100	-28
24200	630
24300	0
24400	394
24500	0
24600	157
24700	0
24800	220
24900	120
25000	132
25100	65
25200	44
25300	9
25400	-289
25500	-431
25600	-177
25700	-224
25800	-66
25900	-18
26000	0
26100	473
26200	0
26300	236
26400	0
26500	249
26600	139
