0	2320
34	2320
71	2663
106	2922
143	2320
178	1717
213	2492
249	1974
284	2320
321	1630
356	1717
393	1889
428	1889
464	2320
499	2320
536	2663
571	2320
606	2576
643	2576
677	2922
714	2404
749	2750
786	2576
821	2663
858	2750
893	2835
929	3007
964	2835
999	2750
1036	2835
1071	2750
1108	3007
1142	2663
1179	3266
1214	2233
1251	3094
1286	3094
1323	2404
1357	2922
1392	2492
1429	2663
1464	3007
1501	3437
1536	2663
1572	3181
1607	3094
1644	3266
1679	3181
1716	2922
1751	2835
1785	2922
1822	2922
1857	4214
1894	3353
1929	3696
1966	3353
2000	3181
2037	4127
2072	3612
2109	4043
2144	3181
2181	4127
2216	3955
2250	4299
2287	3094
2322	4214
2359	3612
2394	4043
2431	3868
2465	3784
2502	3094
2537	3784
2572	3266
2609	3094
2644	3353
2680	3094
2715	3353
2752	2492
2787	3094
2824	682
2859	2145
2895	2404
2930	1974
2965	3007
3002	1802
3037	-5
3074	-1039
3108	-1039
3145	-4397
3180	-4310
3217	-5084
3252	-4481
3289	-3448
3323	-4051
3358	-3277
3395	-4397
3430	-4653
3467	-3277
3502	-3879
3539	-4397
3573	-4310
3610	-3966
3645	-3794
3682	-3794
3717	-3623
3752	-3623
3788	-4569
3823	-4740
3860	-3966
3895	-4225
3932	-4225
3967	-3192
4003	-3879
4038	-3277
4075	-3192
4110	-3364
4145	-3879
4182	-3966
4216	-3448
4253	-3535
4288	-2674
4325	-3448
4360	-2761
4397	-3448
4431	-3020
4468	-3277
4503	-3364
4540	-3105
4575	-2331
4612	-2159
4646	-1385
4683	-1900
4718	-2072
4755	-1900
4790	-1987
4827	-1987
4862	-2159
4896	-2415
4933	-1385
4968	-1385
5005	-867
5040	-954
5077	-782
5111	-954
5148	-1210
5183	-436
5220	-1039
5255	-1039
5292	-1556
5326	-1210
5363	-1039
5398	-782
5435	-264
5470	-695
5507	-1210
5541	-782
5578	-782
5613	-1469
5650	-1641
5685	-1556
5722	-954
5757	-1126
5793	-954
5828	-608
5863	-782
5900	-352
5935	-177
5972	-1385
6006	-1813
6043	-1385
6078	-1813
6115	-1126
6150	-608
6187	-1210
6221	-1641
6258	-3535
6293	-3364
6330	-1039
6365	-2243
6402	-2674
6436	-4225
6473	-5602
6508	-6289
6545	-4825
6580	-3364
6617	-3535
6651	-3448
6688	-4569
6723	-4653
6758	-5427
6795	-4912
6830	-4397
6867	-4225
6901	-4051
6938	-6804
6973	-4481
7010	-4138
7045	-4051
7082	-4569
7116	-4569
7153	-4051
7188	-4310
7225	-4138
7260	-4051
7297	-4481
7331	-4653
7368	-4397
7403	-4138
7440	-4397
7475	-3623
7512	-3105
7546	-3448
7583	-3535
7618	-3364
7655	-3448
7690	-4051
7727	-3364
7761	-3623
7798	-3879
7833	-3535
7870	-3879
7905	-2415
7940	-2243
7977	-2590
8011	-2590
8048	-2331
8083	-2331
8120	-1813
8155	-1987
8192	-1210
8226	-2159
8263	-2159
8298	-2331
8335	-2761
8370	-2674
8407	-2502
8441	-2502
8478	-1641
8513	-2502
8550	-1728
8585	-2502
8622	-2331
8656	-2502
8693	-1987
8728	-1385
8765	-1469
8800	-1900
8837	-1385
8872	-1210
8908	-954
8943	-1556
8978	-954
9015	-1039
9050	-1126
9087	-1210
9121	-1297
9158	-867
9193	-867
9230	-1210
9265	-1039
9302	-1385
9336	-1297
9373	-1126
9408	-1641
9445	-2243
9480	-1469
9517	-5
9551	-523
9588	-867
9623	-352
9660	-695
9695	-5
9730	-436
9766	-264
9801	-93
9838	-523
9873	-782
9910	-1039
9945	-1126
9982	-1900
10016	-2502
10053	-3105
10088	-2674
10125	-2502
10160	-3707
10197	-2502
10231	-3623
10268	-3277
10303	-2415
10340	-2674
10375	-2674
10412	-2331
10446	-3277
10483	-2502
10518	-2415
10555	-2502
10590	-2243
10627	-3105
10661	-2761
10698	-2415
10733	-2159
10768	-2590
10805	-2243
10840	-3020
10877	-3020
10911	-2502
10948	-2761
10983	-3020
11020	-2590
11055	-2243
11092	-2502
11126	-2159
11163	-2159
11198	-2415
11235	-2502
11270	-2331
11307	-2674
11341	-3192
11378	-2590
11413	-2243
11450	-2243
11485	-1900
11522	-1813
11556	-1210
11593	-1126
11628	-1469
11665	-1987
11700	-2243
11737	-2072
11771	-2502
11806	-1469
11843	-1813
11878	-1210
11915	-1556
11950	-1556
11987	-2331
12021	-1728
12058	-1987
12093	-867
12130	-695
12165	-523
12202	-1039
12236	-867
12273	-436
12308	-436
12345	-436
12380	-1126
12417	-695
12451	-782
12488	-523
12523	-436
12560	-1297
12595	-1039
12630	-1210
12666	-954
12701	-436
12738	-177
12773	-1039
12810	-264
12845	-1039
12881	-352
12916	-5
12953	510
12988	-5
13025	-523
13060	-264
13097	-608
13131	-93
13168	-1039
13203	-608
13240	-954
13275	-436
13312	-436
13346	-93
13383	-264
13418	-264
13455	-264
13490	-695
13527	-93
13561	-177
13598	-523
13633	-264
13670	-436
13705	338
13742	-264
13776	-264
13811	-5
13848	-436
13883	-264
13920	425
13955	79
13992	769
14026	1028
14063	1371
14098	1199
14135	1717
14170	166
14207	597
14241	338
14278	597
14313	-352
14350	682
14385	597
14422	510
14456	-264
14493	-264
14528	79
14565	-523
14600	251
14637	251
14671	597
14708	425
14743	79
14780	-93
14815	-93
14852	-264
14886	510
14923	166
14958	-93
14995	510
15030	597
15065	1199
15102	941
15136	597
15173	425
15208	-177
15245	-264
15280	166
15317	597
15351	166
15388	251
15423	597
15460	856
15495	682
15532	425
15566	510
15603	597
15638	-5
15675	-523
15710	251
15747	166
15781	510
15818	425
15853	251
15890	425
15925	510
15962	338
15997	510
16033	769
16068	425
16105	1112
16140	597
16177	1028
16212	1199
16248	1371
16283	769
16318	856
16355	166
16390	1028
16427	338
16461	251
16498	682
16533	682
16570	425
16605	510
16642	597
16676	1199
16713	769
16748	1287
16785	597
16820	79
16857	1112
16891	856
16928	510
16963	251
17000	1458
17035	941
17072	1458
17107	1199
17143	1028
17178	251
17215	1028
17250	1112
17287	941
17322	941
17358	941
17393	1028
17428	1112
17465	1287
17500	1112
17537	1371
17571	1199
17608	1371
17643	1543
17680	1802
17715	1199
17752	1802
17786	1543
17823	1199
17858	941
17895	1112
17930	1371
17967	1543
18001	1630
18038	2835
18073	1630
18110	1458
18145	1287
18182	1199
18217	856
18253	1112
18288	1287
18325	1371
18360	1371
18397	1458
18432	1371
18466	1112
18503	2576
18538	1287
18575	1112
18610	1199
18647	1028
18681	1028
18718	1112
18753	1199
18790	1630
18825	1974
18862	1458
18896	1371
18933	2233
18968	1371
19005	1889
19040	2233
19077	2145
19112	2320
19148	1802
19183	2145
19220	1889
19255	2492
19292	2233
19327	2320
19363	2492
19398	1717
19435	1802
19470	2233
19507	1889
19542	1199
19578	769
19613	1287
19648	338
19685	1028
19720	-5
19757	597
19791	251
19828	-1385
19863	2061
19900	1287
19935	1974
19972	1112
20006	1371
20043	-93
20078	1371
20115	-1469
20150	-264
20187	-782
20222	-352
20258	-264
20293	941
20330	597
20365	769
20402	1112
20437	1630
20473	682
20508	682
20545	1028
20580	166
20617	166
20652	597
20686	-352
20723	425
20758	682
20795	1802
20830	769
20867	1802
20901	2145
20938	941
20973	941
21010	338
21045	1371
21082	1199
21117	1287
21153	682
21188	1717
21225	856
21260	1458
21297	2061
21332	2320
21368	2404
21403	1630
21440	2320
21475	1802
21512	1543
21547	1543
21583	1630
21618	1630
21655	1028
21690	1974
21727	2320
21762	1630
21796	1802
21833	2404
21868	2320
21905	2145
21940	1543
21977	1974
22011	2404
22048	2663
22083	1458
22120	1974
22155	2492
22192	1802
22227	-1469
22263	856
22298	1802
22335	2145
22370	2320
22407	1630
22442	2145
22478	2663
22513	2404
22550	1974
22585	2320
22622	2492
22657	1974
22693	1458
22728	1630
22765	1717
22800	1717
22837	2061
22872	1974
22906	1974
22943	1717
22978	2404
23015	2492
23050	2061
23087	-523
23121	2922
23158	2061
23193	1974
23230	1889
23265	1717
23302	1889
23337	2320
23373	2233
23408	2061
23445	2061
23480	1974
23517	1974
23552	1287
23588	2320
23623	1889
23660	769
23695	1543
23732	1543
23767	1543
23803	1717
23838	1974
23875	1974
23910	1889
23945	1802
23982	1717
24016	1974
24053	2145
24088	1717
24125	1630
24160	1889
24197	1630
24232	1199
24268	1630
24303	2061
24340	1802
24375	1371
24412	856
24447	1717
24483	941
24518	1717
24555	2145
24590	1543
24627	1974
24662	2492
24698	2663
24733	2750
24770	3094
24805	2922
24842	2492
24877	2835
24913	2404
24948	2750
24985	2922
25020	2922
25055	2922
25092	2922
25126	1974
25163	1974
25198	2663
25235	2492
25270	2663
25307	2320
25342	2663
25378	3266
25413	3007
25450	2750
25485	2061
25522	1630
25557	2663
25593	2750
25628	2663
25665	2492
25700	2922
25737	2061
25772	3094
25808	2835
25843	2835
25880	2835
25915	2492
25952	2750
25987	2835
26024	2663
26058	2061
26095	2320
